3.900000000000000e+00	1.144718658941697e+00
3.900000000000000e+00	1.282286616354925e+00
3.900000000000000e+00	1.063042900475115e+00
3.900000000000000e+00	1.038871823747540e+00
3.900000000000000e+00	1.162534569563254e+00
3.900000000000000e+00	1.136062254832584e+00
3.900000000000000e+00	1.237635523325891e+00
3.900000000000000e+00	1.184669923772556e+00
3.900000000000000e+00	1.172364777948430e+00
3.900000000000000e+00	1.127125677025510e+00
3.900000000000000e+00	1.101026628755781e+00
3.900000000000000e+00	1.108619146181226e+00
3.900000000000000e+00	1.106900652585502e+00
3.900000000000000e+00	1.082497602397238e+00
3.900000000000000e+00	1.090314099820144e+00
3.900000000000000e+00	1.157225945570882e+00
3.900000000000000e+00	1.155844722170045e+00
3.900000000000000e+00	1.260798425619338e+00
3.900000000000000e+00	1.117973657105459e+00
3.900000000000000e+00	1.208497400160134e+00
3.900000000000000e+00	1.197935232154618e+00
3.900000000000000e+00	1.197909778431864e+00
3.900000000000000e+00	1.105107612764759e+00
3.900000000000000e+00	1.096907517277337e+00
3.900000000000000e+00	1.156077808072819e+00
3.900000000000000e+00	1.198847590240349e+00
3.900000000000000e+00	1.147004168997704e+00
3.900000000000000e+00	1.136261861111344e+00
3.900000000000000e+00	1.195963609601659e+00
3.900000000000000e+00	1.207946490575453e+00
3.900000000000000e+00	1.237561614073698e+00
3.900000000000000e+00	1.161723906381093e+00
3.900000000000000e+00	1.065289257339912e+00
3.900000000000000e+00	1.151404454917579e+00
3.900000000000000e+00	1.216873939916483e+00
3.900000000000000e+00	1.154470968883642e+00
3.900000000000000e+00	1.037926238597906e+00
3.900000000000000e+00	1.192870674685841e+00
3.900000000000000e+00	1.129154231875208e+00
3.900000000000000e+00	1.051496238027284e+00
3.900000000000000e+00	1.153980493481921e+00
3.900000000000000e+00	1.079706608628358e+00
3.900000000000000e+00	1.164237998382149e+00
3.900000000000000e+00	1.099845210754022e+00
3.900000000000000e+00	1.130358521839939e+00
3.900000000000000e+00	1.154473779486334e+00
3.900000000000000e+00	1.189944914487142e+00
3.900000000000000e+00	1.165360716741668e+00
3.900000000000000e+00	1.159115884089854e+00
3.900000000000000e+00	1.095631710499808e+00
3.900000000000000e+00	1.232486303527586e+00
3.900000000000000e+00	1.153792790489111e+00
3.900000000000000e+00	1.093853352758080e+00
3.900000000000000e+00	1.107530173608570e+00
3.900000000000000e+00	1.101085995338663e+00
3.900000000000000e+00	1.159370896860858e+00
3.900000000000000e+00	1.210016892518134e+00
3.900000000000000e+00	1.230375858292881e+00
3.900000000000000e+00	1.138548868328727e+00
3.900000000000000e+00	1.165166720020129e+00
3.900000000000000e+00	1.060093388853127e+00
3.900000000000000e+00	1.164773134904015e+00
3.900000000000000e+00	1.252292543611557e+00
3.900000000000000e+00	1.186256153842839e+00
3.900000000000000e+00	1.113796450242094e+00
3.900000000000000e+00	1.152621542988719e+00
3.900000000000000e+00	1.121185327614872e+00
3.900000000000000e+00	1.093067522171154e+00
3.900000000000000e+00	1.084105235998648e+00
3.900000000000000e+00	1.113283146898870e+00
3.900000000000000e+00	1.125928547165178e+00
3.900000000000000e+00	1.119021931364792e+00
3.900000000000000e+00	1.125896111009886e+00
3.900000000000000e+00	1.075852625884670e+00
3.900000000000000e+00	1.176035879865778e+00
3.900000000000000e+00	1.097275402563621e+00
3.900000000000000e+00	1.170100579387367e+00
3.900000000000000e+00	1.114856652926813e+00
3.900000000000000e+00	1.163113714112003e+00
3.900000000000000e+00	1.020774371060382e+00
3.900000000000000e+00	1.137606665835579e+00
3.900000000000000e+00	1.151344064676508e+00
3.900000000000000e+00	1.126716298114161e+00
3.900000000000000e+00	1.080108923974653e+00
3.900000000000000e+00	1.097614051644763e+00
3.900000000000000e+00	1.130783077526343e+00
3.900000000000000e+00	1.116245084894566e+00
3.900000000000000e+00	1.123413088658207e+00
3.900000000000000e+00	1.132337626968639e+00
3.900000000000000e+00	1.189333465491814e+00
3.900000000000000e+00	1.086785068468450e+00
3.900000000000000e+00	1.229257278915460e+00
3.900000000000000e+00	1.093923338320282e+00
3.900000000000000e+00	1.130646783121894e+00
3.900000000000000e+00	1.191750097290596e+00
3.900000000000000e+00	1.207877351070071e+00
3.900000000000000e+00	1.146801825388084e+00
3.900000000000000e+00	1.166888925836893e+00
3.900000000000000e+00	1.153204382438591e+00
3.900000000000000e+00	1.177577330299323e+00
3.900000000000000e+00	1.217478358210184e+00
3.900000000000000e+00	1.193696786089224e+00
3.900000000000000e+00	1.143492543667911e+00
3.900000000000000e+00	1.220717425661663e+00
3.900000000000000e+00	1.132150739631678e+00
3.900000000000000e+00	1.112292228539490e+00
3.900000000000000e+00	1.093813434937148e+00
3.900000000000000e+00	1.136937564443888e+00
3.900000000000000e+00	1.209779171050616e+00
3.900000000000000e+00	1.047825523065989e+00
3.900000000000000e+00	1.159186860452931e+00
3.900000000000000e+00	1.233590354869269e+00
3.900000000000000e+00	1.109598853452345e+00
3.900000000000000e+00	1.105479412555920e+00
3.900000000000000e+00	1.166652622235061e+00
3.900000000000000e+00	1.205966868072023e+00
3.900000000000000e+00	1.206062720686583e+00
3.900000000000000e+00	1.179936647487958e+00
3.900000000000000e+00	1.127843279479278e+00
3.900000000000000e+00	1.105849520927246e+00
3.900000000000000e+00	1.154494532788419e+00
3.900000000000000e+00	1.128391227058198e+00
3.900000000000000e+00	1.087251726733636e+00
3.900000000000000e+00	1.165697672167346e+00
3.900000000000000e+00	1.115234187825211e+00
3.900000000000000e+00	1.074934168102035e+00
3.900000000000000e+00	1.065476284815483e+00
3.900000000000000e+00	1.246061940762274e+00
3.900000000000000e+00	1.073198536417547e+00
3.900000000000000e+00	1.149456510022749e+00
3.900000000000000e+00	1.054433251599420e+00
3.900000000000000e+00	1.136551091782629e+00
3.900000000000000e+00	1.098617766699870e+00
3.900000000000000e+00	1.215107572983864e+00
3.900000000000000e+00	1.213458218869485e+00
3.900000000000000e+00	1.169395375380294e+00
3.900000000000000e+00	1.168822636121956e+00
3.900000000000000e+00	1.110258401646080e+00
3.900000000000000e+00	1.118986839971834e+00
3.900000000000000e+00	1.182678287856014e+00
3.900000000000000e+00	1.161412785354524e+00
3.900000000000000e+00	1.158901620968113e+00
3.900000000000000e+00	1.188945274989172e+00
3.900000000000000e+00	1.151934726945607e+00
3.900000000000000e+00	1.213034868758210e+00
3.900000000000000e+00	1.182114063098569e+00
3.900000000000000e+00	1.158939767329777e+00
3.900000000000000e+00	1.082416044941660e+00
3.900000000000000e+00	1.094304294140391e+00
3.900000000000000e+00	1.133368364371378e+00
3.900000000000000e+00	1.132204224112842e+00
3.900000000000000e+00	1.155427158660064e+00
3.900000000000000e+00	1.100468011236925e+00
3.900000000000000e+00	1.183880644197647e+00
3.900000000000000e+00	1.197451872445638e+00
3.900000000000000e+00	1.127876274286646e+00
3.900000000000000e+00	1.047103255895732e+00
3.900000000000000e+00	1.132526805637269e+00
3.900000000000000e+00	1.167187970301342e+00
3.900000000000000e+00	1.164894685934001e+00
3.900000000000000e+00	1.131878318896888e+00
3.900000000000000e+00	1.148882263838236e+00
3.900000000000000e+00	1.141860055124074e+00
3.900000000000000e+00	1.108915706634429e+00
3.900000000000000e+00	1.130820806361131e+00
3.900000000000000e+00	1.105843177910964e+00
3.900000000000000e+00	1.140271074506986e+00
3.900000000000000e+00	1.152632778358563e+00
3.900000000000000e+00	1.121189731543010e+00
3.900000000000000e+00	1.131681615309481e+00
3.900000000000000e+00	1.175796182639145e+00
3.900000000000000e+00	1.144628581095585e+00
3.900000000000000e+00	1.072424987742965e+00
3.900000000000000e+00	1.153789872520368e+00
3.900000000000000e+00	1.235116804241945e+00
3.900000000000000e+00	1.183267277065936e+00
3.900000000000000e+00	1.167700305769536e+00
3.900000000000000e+00	1.082772525938627e+00
3.900000000000000e+00	1.188104803499129e+00
3.900000000000000e+00	1.178346866376560e+00
3.900000000000000e+00	1.033317561097558e+00
3.900000000000000e+00	1.133496132026336e+00
3.900000000000000e+00	1.062201473239406e+00
3.900000000000000e+00	1.155597662430754e+00
3.900000000000000e+00	1.161439711035947e+00
3.900000000000000e+00	1.182652791780108e+00
3.900000000000000e+00	1.100398233762165e+00
3.900000000000000e+00	1.166372518437215e+00
3.900000000000000e+00	1.203079827808347e+00
3.900000000000000e+00	1.201067140944515e+00
3.900000000000000e+00	1.160285832771477e+00
3.900000000000000e+00	1.162451232998904e+00
3.900000000000000e+00	1.263383006550288e+00
3.900000000000000e+00	1.222701861425353e+00
3.900000000000000e+00	1.123230349643056e+00
3.900000000000000e+00	1.092163663006526e+00
3.900000000000000e+00	1.200795110367765e+00
3.900000000000000e+00	1.200729896257239e+00
3.900000000000000e+00	1.139329674230182e+00
3.900000000000000e+00	1.122285881396291e+00
3.900000000000000e+00	1.088858525900721e+00
3.900000000000000e+00	1.129988454115164e+00
3.900000000000000e+00	1.222170044697394e+00
3.900000000000000e+00	1.190836579956313e+00
3.900000000000000e+00	1.129915526469096e+00
3.900000000000000e+00	1.195759886371213e+00
3.900000000000000e+00	1.041788929529518e+00
3.900000000000000e+00	1.109587594381333e+00
3.900000000000000e+00	1.171670976166634e+00
3.900000000000000e+00	1.109827187840351e+00
3.900000000000000e+00	1.163562769657821e+00
3.900000000000000e+00	1.173234033509493e+00
3.900000000000000e+00	1.138730061969155e+00
3.900000000000000e+00	1.128809002624611e+00
3.900000000000000e+00	1.183266733574523e+00
3.900000000000000e+00	1.089874486885546e+00
3.900000000000000e+00	1.159885620807711e+00
3.900000000000000e+00	1.166582001065749e+00
3.900000000000000e+00	1.154005913615403e+00
3.900000000000000e+00	1.181879097484012e+00
3.900000000000000e+00	1.226492240730536e+00
3.900000000000000e+00	1.176502202336394e+00
3.900000000000000e+00	1.100123548955509e+00
3.900000000000000e+00	1.106771328768776e+00
3.900000000000000e+00	1.145732225869680e+00
3.900000000000000e+00	1.175289655532755e+00
3.900000000000000e+00	1.130806910208230e+00
3.900000000000000e+00	1.108864488321559e+00
3.900000000000000e+00	1.054368493599171e+00
3.900000000000000e+00	1.104846221621006e+00
3.900000000000000e+00	1.155705500146910e+00
3.900000000000000e+00	1.128838343124205e+00
3.900000000000000e+00	1.114760213943367e+00
3.900000000000000e+00	1.115047631567912e+00
3.900000000000000e+00	1.083258825118680e+00
3.900000000000000e+00	1.132842137611311e+00
3.900000000000000e+00	1.157663392701422e+00
3.900000000000000e+00	1.223634851211931e+00
3.900000000000000e+00	1.061923525506764e+00
3.900000000000000e+00	1.153616196949045e+00
3.900000000000000e+00	1.114793370795814e+00
3.900000000000000e+00	1.231112119980373e+00
3.900000000000000e+00	1.233430654728609e+00
3.900000000000000e+00	1.152723210073025e+00
3.900000000000000e+00	1.133981540922560e+00
3.900000000000000e+00	1.017187715814469e+00
3.900000000000000e+00	1.108754871702248e+00
3.900000000000000e+00	1.185484612138555e+00
3.900000000000000e+00	1.134932612901310e+00
3.900000000000000e+00	1.035632470492429e+00
3.900000000000000e+00	1.180678397028441e+00
3.900000000000000e+00	1.167853213357728e+00
3.900000000000000e+00	1.091070108371473e+00
3.900000000000000e+00	1.129047474050384e+00
3.900000000000000e+00	1.189295648579185e+00
3.900000000000000e+00	1.242452918551012e+00
3.900000000000000e+00	1.149218173193480e+00
3.900000000000000e+00	1.236643440732721e+00
3.900000000000000e+00	1.158300848398967e+00
3.900000000000000e+00	1.113885179914629e+00
3.900000000000000e+00	1.184629757903986e+00
3.900000000000000e+00	1.127729639164609e+00
3.900000000000000e+00	1.194277523433679e+00
3.900000000000000e+00	1.179767976800743e+00
3.900000000000000e+00	1.199399130918712e+00
3.900000000000000e+00	1.118264940050800e+00
3.900000000000000e+00	1.087105766289009e+00
3.900000000000000e+00	1.096040832457536e+00
3.900000000000000e+00	1.114879185748078e+00
3.900000000000000e+00	1.238274270679779e+00
3.900000000000000e+00	1.184910071372962e+00
3.900000000000000e+00	1.113306332966145e+00
3.900000000000000e+00	1.200058664102872e+00
3.900000000000000e+00	1.124162811662521e+00
3.900000000000000e+00	1.149900409672924e+00
3.900000000000000e+00	1.120427752517102e+00
3.900000000000000e+00	1.175941017585402e+00
3.900000000000000e+00	1.143783387143844e+00
3.900000000000000e+00	1.132036431532605e+00
3.900000000000000e+00	1.120088469001995e+00
3.900000000000000e+00	1.128232801635832e+00
3.900000000000000e+00	1.139509743874149e+00
3.900000000000000e+00	1.230849488511155e+00
3.900000000000000e+00	1.176478889557245e+00
3.900000000000000e+00	1.229391496058091e+00
3.900000000000000e+00	1.137954584988317e+00
3.900000000000000e+00	1.066009601007747e+00
3.900000000000000e+00	1.071302256805661e+00
3.900000000000000e+00	1.119813289699114e+00
3.900000000000000e+00	1.216595153998880e+00
3.900000000000000e+00	1.024336215633752e+00
3.900000000000000e+00	1.198765762566312e+00
3.900000000000000e+00	1.173632625927698e+00
3.900000000000000e+00	1.041375824006706e+00
3.900000000000000e+00	1.097677887618254e+00
