1.000000000000000e+00	1.488124366332390e-01
1.000000000000000e+00	2.224034547587947e-01
1.000000000000000e+00	1.575568530458903e-01
1.000000000000000e+00	2.468868846064573e-01
1.000000000000000e+00	1.900639838105256e-01
1.000000000000000e+00	2.249084769475646e-01
1.000000000000000e+00	1.555137029576382e-01
1.000000000000000e+00	1.858878969578391e-01
1.000000000000000e+00	1.785797204750328e-01
1.000000000000000e+00	1.540890189190949e-01
1.000000000000000e+00	1.789258477577238e-01
1.000000000000000e+00	2.073244320008732e-01
1.000000000000000e+00	2.182147530543619e-01
1.000000000000000e+00	2.106247526707532e-01
1.000000000000000e+00	1.457544014083785e-01
1.000000000000000e+00	1.406397144035746e-01
1.000000000000000e+00	1.790368374317779e-01
1.000000000000000e+00	2.177868909883794e-01
1.000000000000000e+00	1.920086791112698e-01
1.000000000000000e+00	1.683296401619991e-01
1.000000000000000e+00	1.625346540259841e-01
1.000000000000000e+00	1.693608910407145e-01
1.000000000000000e+00	1.521534431135676e-01
1.000000000000000e+00	1.849624911497082e-01
1.000000000000000e+00	1.611390630239128e-01
1.000000000000000e+00	1.598799467187941e-01
1.000000000000000e+00	1.569972246810634e-01
1.000000000000000e+00	1.841703443648942e-01
1.000000000000000e+00	1.790903273568708e-01
1.000000000000000e+00	1.693190593437374e-01
1.000000000000000e+00	1.863719854044837e-01
1.000000000000000e+00	1.680247567350854e-01
1.000000000000000e+00	2.015693875944894e-01
1.000000000000000e+00	1.764080976193967e-01
1.000000000000000e+00	2.074005969648177e-01
1.000000000000000e+00	1.823175380892312e-01
1.000000000000000e+00	1.820696708938010e-01
1.000000000000000e+00	2.289268245250480e-01
1.000000000000000e+00	1.378893835028073e-01
1.000000000000000e+00	1.752507271774808e-01
1.000000000000000e+00	2.048299520224063e-01
1.000000000000000e+00	1.936172056690489e-01
1.000000000000000e+00	2.050366886282455e-01
1.000000000000000e+00	1.526128061908175e-01
1.000000000000000e+00	1.875112105173249e-01
1.000000000000000e+00	1.591756521158209e-01
1.000000000000000e+00	1.768468958398212e-01
1.000000000000000e+00	2.226984080977210e-01
1.000000000000000e+00	1.921609948406357e-01
1.000000000000000e+00	2.211176805493794e-01
1.000000000000000e+00	2.031638054775943e-01
1.000000000000000e+00	1.802044644895520e-01
1.000000000000000e+00	1.802536749793541e-01
1.000000000000000e+00	1.746127554442847e-01
1.000000000000000e+00	1.550547566023151e-01
1.000000000000000e+00	1.584296821681391e-01
1.000000000000000e+00	1.639021971210864e-01
1.000000000000000e+00	1.943567846998738e-01
1.000000000000000e+00	1.859708611071445e-01
1.000000000000000e+00	1.869991359749900e-01
1.000000000000000e+00	2.069270340469720e-01
1.000000000000000e+00	1.639124204970643e-01
1.000000000000000e+00	1.563059816264738e-01
1.000000000000000e+00	2.028617970518530e-01
1.000000000000000e+00	1.622063915856729e-01
1.000000000000000e+00	1.956206259310299e-01
1.000000000000000e+00	1.481901498683490e-01
1.000000000000000e+00	1.317673117171339e-01
1.000000000000000e+00	1.542687174926056e-01
1.000000000000000e+00	1.775232019759838e-01
1.000000000000000e+00	1.928755608442745e-01
1.000000000000000e+00	1.908031868615176e-01
1.000000000000000e+00	1.957106234644577e-01
1.000000000000000e+00	1.793681519405900e-01
1.000000000000000e+00	1.770016973459643e-01
1.000000000000000e+00	1.995152703057837e-01
1.000000000000000e+00	2.022762139270026e-01
1.000000000000000e+00	1.867389921025974e-01
