openmp threads = 1
openmp threads = 6
eigen threads = 1
seed = 22599
exact = 1.000843767765202e+00
n = 0, r = 1.05983e-07, dH = 16.06, is_accept = 1
n = 1, r = 0.0421897, dH = 3.16558, is_accept = 1
n = 2, r = 0.745912, dH = 0.293148, is_accept = 1
n = 3, r = 0.43564, dH = 0.830939, is_accept = 1
n = 4, r = 0.976116, dH = 0.0241735, is_accept = 1
n = 5, r = 1, dH = -0.565082, is_accept = 1
n = 6, r = 0.616356, dH = 0.483931, is_accept = 1
n = 7, r = 0.794028, dH = 0.230637, is_accept = 1
n = 8, r = 0.603938, dH = 0.504284, is_accept = 1
n = 9, r = 1, dH = -0.382523, is_accept = 1
n = 10, r = 1, dH = -0.0804554, is_accept = 1
n = 11, r = 0.412376, dH = 0.885821, is_accept = 1
n = 12, r = 0.721973, dH = 0.325767, is_accept = 1
n = 13, r = 1, dH = -0.750536, is_accept = 1
n = 14, r = 0.945423, dH = 0.0561227, is_accept = 1
n = 15, r = 0.850194, dH = 0.162291, is_accept = 1
n = 16, r = 0.915081, dH = 0.088743, is_accept = 1
n = 17, r = 1, dH = -0.0515126, is_accept = 1
n = 18, r = 1, dH = -0.303186, is_accept = 1
n = 19, r = 0.350255, dH = 1.04909, is_accept = 1
n = 20, r = 0.974057, dH = 0.026285, is_accept = 1
n = 21, r = 1, dH = -0.419317, is_accept = 1
n = 22, r = 0.992667, dH = 0.00735982, is_accept = 1
n = 23, r = 0.531943, dH = 0.631219, is_accept = 1
n = 24, r = 1, dH = -0.755917, is_accept = 1
n = 25, r = 0.744659, dH = 0.294829, is_accept = 0
n = 26, r = 0.718856, dH = 0.330095, is_accept = 1
n = 27, r = 0.838533, dH = 0.176101, is_accept = 0
n = 28, r = 1, dH = -0.545824, is_accept = 1
n = 29, r = 0.875399, dH = 0.133075, is_accept = 1
n = 30, r = 0.690447, dH = 0.370416, is_accept = 1
n = 31, r = 1, dH = -0.0952896, is_accept = 1
n = 32, r = 0.770992, dH = 0.260078, is_accept = 1
n = 33, r = 1, dH = -0.00913734, is_accept = 1
n = 34, r = 1, dH = -0.0993811, is_accept = 1
n = 35, r = 0.702846, dH = 0.352618, is_accept = 0
n = 36, r = 1, dH = -0.0607497, is_accept = 1
n = 37, r = 0.873318, dH = 0.135456, is_accept = 1
n = 38, r = 0.81436, dH = 0.205352, is_accept = 1
n = 39, r = 0.832499, dH = 0.183323, is_accept = 1
n = 40, r = 0.561611, dH = 0.576946, is_accept = 0
n = 41, r = 0.571721, dH = 0.559104, is_accept = 1
n = 42, r = 0.94835, dH = 0.0530316, is_accept = 1
n = 43, r = 1, dH = -0.252759, is_accept = 1
n = 44, r = 0.711588, dH = 0.340256, is_accept = 1
n = 45, r = 1, dH = -0.315511, is_accept = 1
n = 46, r = 1, dH = -0.118127, is_accept = 1
n = 47, r = 1, dH = -0.117188, is_accept = 1
n = 48, r = 1, dH = -0.108582, is_accept = 1
n = 49, r = 0.577489, dH = 0.549067, is_accept = 1
n = 50, r = 1, dH = -0.612399, is_accept = 1
n = 51, r = 0.872896, dH = 0.135939, is_accept = 1
n = 52, r = 0.884594, dH = 0.122627, is_accept = 1
n = 53, r = 0.967868, dH = 0.0326593, is_accept = 1
n = 54, r = 1, dH = -0.0421087, is_accept = 1
n = 55, r = 0.769282, dH = 0.262298, is_accept = 0
n = 56, r = 0.383142, dH = 0.95935, is_accept = 0
n = 57, r = 0.795834, dH = 0.228365, is_accept = 0
n = 58, r = 0.603077, dH = 0.505711, is_accept = 0
n = 59, r = 0.48266, dH = 0.728443, is_accept = 1
n = 60, r = 0.93502, dH = 0.0671874, is_accept = 1
n = 61, r = 1, dH = -0.103116, is_accept = 1
n = 62, r = 0.934038, dH = 0.0682384, is_accept = 1
