n = 147, r = 1, dH = -0.350544, is_accept = 1
n = 148, r = 1, dH = -0.0148727, is_accept = 1
n = 149, r = 1, dH = -0.227533, is_accept = 1
n = 150, r = 0.193086, dH = 1.64462, is_accept = 0
n = 151, r = 0.746747, dH = 0.292028, is_accept = 0
n = 152, r = 0.643327, dH = 0.441102, is_accept = 1
n = 153, r = 0.868282, dH = 0.141238, is_accept = 1
n = 154, r = 0.7692, dH = 0.262404, is_accept = 1
n = 155, r = 0.955196, dH = 0.045839, is_accept = 1
n = 156, r = 0.602992, dH = 0.505851, is_accept = 1
n = 157, r = 0.916016, dH = 0.0877213, is_accept = 1
n = 158, r = 1, dH = -0.0328274, is_accept = 1
n = 159, r = 1.99659e-11, dH = 24.637, is_accept = 0
n = 160, r = 0.857837, dH = 0.153341, is_accept = 1
n = 161, r = 0.830149, dH = 0.18615, is_accept = 1
n = 162, r = 1, dH = -0.340787, is_accept = 1
n = 163, r = 1, dH = -0.0260123, is_accept = 1
n = 164, r = 0.992089, dH = 0.00794267, is_accept = 1
n = 165, r = 0.829099, dH = 0.187416, is_accept = 0
n = 166, r = 0.000945725, dH = 6.96356, is_accept = 0
n = 167, r = 0.971467, dH = 0.0289485, is_accept = 1
n = 168, r = 0.110789, dH = 2.20013, is_accept = 0
n = 169, r = 0.043846, dH = 3.12707, is_accept = 0
n = 170, r = 1, dH = -0.00640769, is_accept = 1
n = 171, r = 0.557292, dH = 0.584666, is_accept = 1
n = 172, r = 0.92292, dH = 0.0802126, is_accept = 1
n = 173, r = 1, dH = -0.355508, is_accept = 1
n = 174, r = 0.956794, dH = 0.0441674, is_accept = 1
n = 175, r = 0.953954, dH = 0.0471397, is_accept = 1
n = 176, r = 0.548478, dH = 0.600609, is_accept = 0
n = 177, r = 0.558753, dH = 0.582049, is_accept = 1
n = 178, r = 0.76212, dH = 0.271651, is_accept = 1
n = 179, r = 1, dH = -0.205277, is_accept = 1
n = 180, r = 1, dH = -0.0242543, is_accept = 1
n = 181, r = 1, dH = -0.0476915, is_accept = 1
n = 182, r = 1, dH = -0.75625, is_accept = 1
n = 183, r = 1, dH = -0.312861, is_accept = 1
n = 184, r = 1, dH = -1.18768, is_accept = 1
n = 185, r = 0.935334, dH = 0.0668521, is_accept = 1
n = 186, r = 0.879292, dH = 0.128638, is_accept = 1
n = 187, r = 1, dH = -0.316096, is_accept = 1
n = 188, r = 0.719959, dH = 0.328561, is_accept = 1
n = 189, r = 8.59667e-22, dH = 48.5055, is_accept = 0
n = 190, r = 0.923762, dH = 0.0793009, is_accept = 1
n = 191, r = 1, dH = -0.0708069, is_accept = 1
n = 192, r = 0.30811, dH = 1.1773, is_accept = 0
n = 193, r = 0.972204, dH = 0.0281897, is_accept = 1
n = 194, r = 0.847697, dH = 0.165231, is_accept = 0
n = 195, r = 1, dH = -0.299123, is_accept = 1
n = 196, r = 0.967831, dH = 0.032698, is_accept = 1
n = 197, r = 1, dH = -0.0537172, is_accept = 1
n = 198, r = 1, dH = -0.503255, is_accept = 1
n = 199, r = 0.631297, dH = 0.459979, is_accept = 0
n = 200, r = 0.299187, dH = 1.20669, is_accept = 0
n = 201, r = 1, dH = -0.280682, is_accept = 1
n = 202, r = 0.75614, dH = 0.279528, is_accept = 1
n = 203, r = 1, dH = -0.125206, is_accept = 1
n = 204, r = 0.515496, dH = 0.662627, is_accept = 1
n = 205, r = 1, dH = -0.00559184, is_accept = 1
n = 206, r = 1, dH = -1.17749, is_accept = 1
n = 207, r = 0.932723, dH = 0.0696466, is_accept = 1
n = 208, r = 0.895921, dH = 0.109903, is_accept = 1
n = 209, r = 1, dH = -0.105125, is_accept = 1
n = 210, r = 0.814743, dH = 0.204882, is_accept = 1
n = 211, r = 1, dH = -0.227967, is_accept = 1
n = 212, r = 0.860659, dH = 0.150057, is_accept = 1
n = 213, r = 0.766149, dH = 0.266378, is_accept = 1
n = 214, r = 0.6439, dH = 0.440212, is_accept = 0
n = 215, r = 1, dH = -0.867301, is_accept = 1
n = 216, r = 0.864612, dH = 0.145475, is_accept = 1
n = 217, r = 0.996734, dH = 0.00327097, is_accept = 1
n = 218, r = 0.771896, dH = 0.258906, is_accept = 1
n = 219, r = 0.807347, dH = 0.214001, is_accept = 1
n = 220, r = 1, dH = -0.22214, is_accept = 1
n = 221, r = 1, dH = -0.0667104, is_accept = 1
n = 222, r = 0.0271045, dH = 3.60805, is_accept = 0
n = 223, r = 0.0151679, dH = 4.18857, is_accept = 0
n = 224, r = 0.828904, dH = 0.18765, is_accept = 1
n = 225, r = 0.75457, dH = 0.281608, is_accept = 1
n = 226, r = 0.00553139, dH = 5.19732, is_accept = 0
n = 227, r = 1, dH = -0.532345, is_accept = 1
n = 228, r = 0.802218, dH = 0.220375, is_accept = 1
n = 229, r = 1, dH = -0.137002, is_accept = 1
n = 230, r = 1, dH = -0.0964861, is_accept = 1
n = 231, r = 1.31076e-30, dH = 68.8069, is_accept = 0
n = 232, r = 0.919529, dH = 0.0838939, is_accept = 1
n = 233, r = 1, dH = -0.0490483, is_accept = 1
n = 234, r = 1, dH = -1.69731, is_accept = 1
n = 235, r = 0.976518, dH = 0.0237623, is_accept = 1
n = 236, r = 1, dH = -0.117272, is_accept = 1
n = 237, r = 0.339786, dH = 1.07944, is_accept = 0
n = 238, r = 0.00331847, dH = 5.70825, is_accept = 0
n = 239, r = 1, dH = -0.594493, is_accept = 1
n = 240, r = 1.87605e-13, dH = 29.3044, is_accept = 0
n = 241, r = 0.529806, dH = 0.635245, is_accept = 1
n = 242, r = 1, dH = -0.130527, is_accept = 1
n = 243, r = 0.869755, dH = 0.139544, is_accept = 1
n = 244, r = 0.880379, dH = 0.127403, is_accept = 0
n = 245, r = 1, dH = -0.173102, is_accept = 1
n = 246, r = 0.938359, dH = 0.063623, is_accept = 1
n = 247, r = 1, dH = -0.198095, is_accept = 1
n = 248, r = 1, dH = -2.14016, is_accept = 1
n = 249, r = 0.642736, dH = 0.442021, is_accept = 0
n = 250, r = 0.959263, dH = 0.04159, is_accept = 1
n = 251, r = 1, dH = -0.18447, is_accept = 1
n = 252, r = 1, dH = -0.0197308, is_accept = 1
n = 253, r = 0.0210406, dH = 3.8613, is_accept = 1
n = 254, r = 1, dH = -0.397318, is_accept = 1
n = 255, r = 1, dH = -0.88795, is_accept = 1
n = 256, r = 4.94928e-57, dH = 129.648, is_accept = 0
n = 257, r = 1, dH = -0.271129, is_accept = 1
n = 258, r = 0.991229, dH = 0.0088101, is_accept = 1
n = 259, r = 1, dH = -0.307, is_accept = 1
n = 260, r = 0.817075, dH = 0.202024, is_accept = 1
n = 261, r = 0.994528, dH = 0.00548662, is_accept = 1
n = 262, r = 0.681825, dH = 0.382982, is_accept = 1
n = 263, r = 1, dH = -1.08375, is_accept = 1
n = 264, r = 0.527588, dH = 0.63944, is_accept = 1
n = 265, r = 0.94613, dH = 0.055375, is_accept = 1
n = 266, r = 0.865907, dH = 0.143977, is_accept = 0
n = 267, r = 1, dH = -0.107238, is_accept = 1
n = 268, r = 0.714732, dH = 0.335848, is_accept = 0
n = 269, r = 0.74674, dH = 0.292038, is_accept = 1
n = 270, r = 1, dH = -0.107467, is_accept = 1
n = 271, r = 1, dH = -0.0339872, is_accept = 1
n = 272, r = 1, dH = -0.51035, is_accept = 1
n = 273, r = 0.87728, dH = 0.130929, is_accept = 1
n = 274, r = 0.7794, dH = 0.24923, is_accept = 1
n = 275, r = 0.658346, dH = 0.418025, is_accept = 1
n = 276, r = 0.0493459, dH = 3.0089, is_accept = 0
n = 277, r = 0.240463, dH = 1.42519, is_accept = 0
n = 278, r = 0.850285, dH = 0.162184, is_accept = 0
n = 279, r = 1, dH = -0.206564, is_accept = 1
n = 280, r = 0.925875, dH = 0.0770159, is_accept = 1
n = 281, r = 0.747573, dH = 0.290924, is_accept = 1
n = 282, r = 0.96691, dH = 0.0336496, is_accept = 1
n = 283, r = 1, dH = -0.489085, is_accept = 1
n = 284, r = 0.919112, dH = 0.0843472, is_accept = 1
n = 285, r = 1, dH = -0.429148, is_accept = 1
n = 286, r = 0.926855, dH = 0.0759584, is_accept = 1
n = 287, r = 0.968048, dH = 0.0324736, is_accept = 1
n = 288, r = 0.855613, dH = 0.155937, is_accept = 1
n = 289, r = 0.00149952, dH = 6.50261, is_accept = 0
n = 290, r = 0.990635, dH = 0.00940919, is_accept = 1
n = 291, r = 0.989322, dH = 0.0107356, is_accept = 1
n = 292, r = 1, dH = -0.357625, is_accept = 1
n = 293, r = 1.26445e-07, dH = 15.8835, is_accept = 0
n = 294, r = 0.0106194, dH = 4.54507, is_accept = 0
n = 295, r = 0.779084, dH = 0.249637, is_accept = 0
n = 296, r = 1, dH = -0.058638, is_accept = 1
n = 297, r = 1, dH = -0.449569, is_accept = 1
n = 298, r = 0.891505, dH = 0.114844, is_accept = 1
n = 299, r = 0.648288, dH = 0.43342, is_accept = 0
n = 300, r = 0.979548, dH = 0.0206644, is_accept = 1
n = 301, r = 0.763652, dH = 0.269643, is_accept = 1
n = 302, r = 1, dH = -0.0831775, is_accept = 1
n = 303, r = 0.814217, dH = 0.205529, is_accept = 0
n = 304, r = 1.08624e-64, dH = 147.283, is_accept = 0
n = 305, r = 1, dH = -0.324837, is_accept = 1
n = 306, r = 1, dH = -0.268919, is_accept = 1
n = 307, r = 0.699424, dH = 0.357498, is_accept = 1
n = 308, r = 1, dH = -0.101505, is_accept = 1
n = 309, r = 0.0644215, dH = 2.74231, is_accept = 0
n = 310, r = 1, dH = -0.338156, is_accept = 1
n = 311, r = 1, dH = -0.0974626, is_accept = 1
n = 312, r = 0.71057, dH = 0.341687, is_accept = 0
n = 313, r = 0.741616, dH = 0.298923, is_accept = 0
n = 314, r = 0.399536, dH = 0.917451, is_accept = 1
n = 315, r = 1, dH = -0.228454, is_accept = 1
n = 316, r = 1, dH = -0.159447, is_accept = 1
n = 317, r = 0.611544, dH = 0.491768, is_accept = 1
n = 318, r = 0.681676, dH = 0.383201, is_accept = 1
n = 319, r = 1, dH = -0.371142, is_accept = 1
n = 320, r = 0.736835, dH = 0.305391, is_accept = 1
n = 321, r = 1, dH = -0.193505, is_accept = 1
n = 322, r = 0.158091, dH = 1.84458, is_accept = 0
n = 323, r = 0.668968, dH = 0.402019, is_accept = 1
n = 324, r = 1, dH = -0.399607, is_accept = 1
n = 325, r = 0.743016, dH = 0.297037, is_accept = 1
n = 326, r = 0.949684, dH = 0.0516255, is_accept = 1
n = 327, r = 1, dH = -0.187221, is_accept = 1
n = 328, r = 1, dH = -0.106797, is_accept = 1
n = 329, r = 0.694924, dH = 0.363953, is_accept = 1
n = 330, r = 0.349371, dH = 1.05162, is_accept = 1
n = 331, r = 0.942856, dH = 0.0588415, is_accept = 1
n = 332, r = 0.875075, dH = 0.133446, is_accept = 1
n = 333, r = 0.739904, dH = 0.301234, is_accept = 0
n = 334, r = 1, dH = -0.0747755, is_accept = 1
n = 335, r = 0.708241, dH = 0.344971, is_accept = 1
n = 336, r = 1, dH = -0.119805, is_accept = 1
n = 337, r = 0.805939, dH = 0.215747, is_accept = 1
n = 338, r = 1, dH = -0.291559, is_accept = 1
n = 339, r = 1, dH = -0.52689, is_accept = 1
n = 340, r = 1, dH = -0.169042, is_accept = 1
n = 341, r = 0.881015, dH = 0.126681, is_accept = 0
n = 342, r = 0.861574, dH = 0.148995, is_accept = 1
n = 343, r = 1, dH = -0.0312539, is_accept = 1
n = 344, r = 1, dH = -0.0514415, is_accept = 1
n = 345, r = 0.989534, dH = 0.0105211, is_accept = 1
n = 346, r = 0.836527, dH = 0.178496, is_accept = 1
n = 347, r = 0.17749, dH = 1.72884, is_accept = 0
n = 348, r = 0.819709, dH = 0.198806, is_accept = 1
n = 349, r = 1, dH = -0.0174726, is_accept = 1
n = 350, r = 0.831631, dH = 0.184366, is_accept = 1
n = 351, r = 1.56452e-43, dH = 98.5636, is_accept = 0
n = 352, r = 1, dH = -0.585969, is_accept = 1
n = 353, r = 0.758432, dH = 0.276503, is_accept = 1
n = 354, r = 1, dH = -0.0885871, is_accept = 1
n = 355, r = 1, dH = -0.13241, is_accept = 1
n = 356, r = 0.831421, dH = 0.184619, is_accept = 0
n = 357, r = 0.763053, dH = 0.270428, is_accept = 1
n = 358, r = 1, dH = -0.252735, is_accept = 1
n = 359, r = 0.731681, dH = 0.312411, is_accept = 1
n = 360, r = 0.915363, dH = 0.0884351, is_accept = 1
n = 361, r = 1, dH = -0.147247, is_accept = 1
n = 362, r = 1, dH = -0.167433, is_accept = 1
n = 363, r = 0.66013, dH = 0.415319, is_accept = 1
n = 364, r = 0.837361, dH = 0.1775, is_accept = 1
n = 365, r = 0.996556, dH = 0.00344994, is_accept = 1
n = 366, r = 1, dH = -0.474907, is_accept = 1
n = 367, r = 1, dH = -0.0815362, is_accept = 1
n = 368, r = 1, dH = -0.00324095, is_accept = 1
n = 369, r = 0.0719332, dH = 2.63202, is_accept = 0
n = 370, r = 0.679942, dH = 0.385748, is_accept = 0
n = 371, r = 0.93113, dH = 0.071356, is_accept = 1
n = 372, r = 0.787512, dH = 0.238877, is_accept = 0
n = 373, r = 0.770114, dH = 0.261217, is_accept = 1
n = 374, r = 0.848722, dH = 0.164024, is_accept = 1
n = 375, r = 1, dH = -0.0181267, is_accept = 1
n = 376, r = 1, dH = -0.168803, is_accept = 1
n = 377, r = 0.599521, dH = 0.511625, is_accept = 1
n = 378, r = 1, dH = -0.212062, is_accept = 1
n = 379, r = 0.962269, dH = 0.0384616, is_accept = 1
n = 380, r = 1, dH = -0.0722255, is_accept = 1
n = 381, r = 0.615233, dH = 0.485755, is_accept = 1
n = 382, r = 2.59023e-05, dH = 10.5612, is_accept = 0
n = 383, r = 0.966167, dH = 0.0344183, is_accept = 1
n = 384, r = 1, dH = -0.504039, is_accept = 1
n = 385, r = 1, dH = -0.10808, is_accept = 1
n = 386, r = 1, dH = -0.297101, is_accept = 1
n = 387, r = 1, dH = -0.149186, is_accept = 1
n = 388, r = 0.710028, dH = 0.34245, is_accept = 1
n = 389, r = 0.910187, dH = 0.0941056, is_accept = 1
n = 390, r = 1, dH = -0.0438752, is_accept = 1
n = 391, r = 1, dH = -0.0907315, is_accept = 1
n = 392, r = 0.885374, dH = 0.121745, is_accept = 1
n = 393, r = 0.277154, dH = 1.28318, is_accept = 0
n = 394, r = 0.988911, dH = 0.0111509, is_accept = 1
n = 395, r = 0.947322, dH = 0.0541166, is_accept = 1
n = 396, r = 1, dH = -0.394235, is_accept = 1
n = 397, r = 1, dH = -0.385885, is_accept = 1
n = 398, r = 0.708676, dH = 0.344357, is_accept = 1
n = 399, r = 2.03546e-44, dH = 100.603, is_accept = 0
n = 400, r = 0.801993, dH = 0.220655, is_accept = 1
n = 401, r = 1, dH = -0.189772, is_accept = 1
n = 402, r = 0.00903102, dH = 4.70709, is_accept = 0
n = 403, r = 1, dH = -0.0593237, is_accept = 1
n = 404, r = 1, dH = -0.20694, is_accept = 1
n = 405, r = 0.775699, dH = 0.253991, is_accept = 1
n = 406, r = 1, dH = -0.141447, is_accept = 1
n = 407, r = 1, dH = -0.066241, is_accept = 1
n = 408, r = 0.838131, dH = 0.17658, is_accept = 1
n = 409, r = 1, dH = -0.0655172, is_accept = 1
n = 410, r = 1, dH = -0.0761351, is_accept = 1
n = 411, r = 0.800607, dH = 0.222385, is_accept = 1
n = 412, r = 1, dH = -0.192553, is_accept = 1
n = 413, r = 1, dH = -0.103762, is_accept = 1
n = 414, r = 0.874866, dH = 0.133684, is_accept = 1
n = 415, r = 1, dH = -0.125039, is_accept = 1
n = 416, r = 1, dH = -0.0435686, is_accept = 1
n = 417, r = 1, dH = -0.133869, is_accept = 1
n = 418, r = 0.588934, dH = 0.529441, is_accept = 0
n = 419, r = 0.952618, dH = 0.0485412, is_accept = 1
n = 420, r = 1, dH = -0.00804395, is_accept = 1
n = 421, r = 0.313015, dH = 1.1615, is_accept = 0
n = 422, r = 0.94953, dH = 0.0517886, is_accept = 1
n = 423, r = 1, dH = -0.0926063, is_accept = 1
n = 424, r = 0.733735, dH = 0.309607, is_accept = 1
n = 425, r = 1, dH = -1.01601, is_accept = 1
n = 426, r = 0.914572, dH = 0.0892986, is_accept = 1
n = 427, r = 0.91716, dH = 0.0864735, is_accept = 1
n = 428, r = 0.497084, dH = 0.698997, is_accept = 0
n = 429, r = 1, dH = -0.00894594, is_accept = 1
n = 430, r = 1, dH = -0.685338, is_accept = 1
n = 431, r = 0.952445, dH = 0.0487227, is_accept = 1
n = 432, r = 1, dH = -0.00870224, is_accept = 1
n = 433, r = 1, dH = -0.341465, is_accept = 1
n = 434, r = 0.845118, dH = 0.168279, is_accept = 1
n = 435, r = 1, dH = -0.14722, is_accept = 1
n = 436, r = 0.883696, dH = 0.123642, is_accept = 1
n = 437, r = 0.981966, dH = 0.0181984, is_accept = 1
n = 438, r = 1, dH = -0.0453254, is_accept = 1
n = 439, r = 0.270458, dH = 1.30764, is_accept = 0
n = 440, r = 0.474624, dH = 0.745232, is_accept = 0
n = 441, r = 0.939949, dH = 0.0619292, is_accept = 1
n = 442, r = 1, dH = -0.0267244, is_accept = 1
n = 443, r = 0.146947, dH = 1.91768, is_accept = 0
n = 444, r = 0.851236, dH = 0.161066, is_accept = 1
n = 445, r = 1, dH = -0.452911, is_accept = 1
n = 446, r = 0.773103, dH = 0.257343, is_accept = 1
n = 447, r = 0.571493, dH = 0.559503, is_accept = 1
n = 448, r = 1, dH = -0.114969, is_accept = 1
n = 449, r = 0.836096, dH = 0.179012, is_accept = 1
n = 450, r = 0.774679, dH = 0.255307, is_accept = 0
n = 451, r = 0.959452, dH = 0.0413931, is_accept = 1
n = 452, r = 0.846627, dH = 0.166495, is_accept = 0
n = 453, r = 0.593522, dH = 0.521682, is_accept = 1
n = 454, r = 1, dH = -0.423006, is_accept = 1
n = 455, r = 0.710835, dH = 0.341315, is_accept = 1
n = 456, r = 5.72515e-99, dH = 226.211, is_accept = 0
n = 457, r = 1, dH = -0.131942, is_accept = 1
n = 458, r = 1, dH = -0.548323, is_accept = 1
n = 459, r = 1, dH = -0.391208, is_accept = 1
n = 460, r = 0.713995, dH = 0.33688, is_accept = 0
n = 461, r = 0.8708, dH = 0.138343, is_accept = 1
n = 462, r = 1, dH = -0.833768, is_accept = 1
n = 463, r = 1, dH = -0.27362, is_accept = 1
n = 464, r = 0.969095, dH = 0.0313931, is_accept = 1
n = 465, r = 1, dH = -0.277164, is_accept = 1
n = 466, r = 1, dH = -0.0466008, is_accept = 1
n = 467, r = 0.968248, dH = 0.0322667, is_accept = 1
n = 468, r = 0.795681, dH = 0.228557, is_accept = 1
n = 469, r = 0.600642, dH = 0.509756, is_accept = 1
n = 470, r = 1, dH = -0.146248, is_accept = 1
n = 471, r = 0.951831, dH = 0.0493682, is_accept = 1
n = 472, r = 1, dH = -0.28643, is_accept = 1
n = 473, r = 0.00361236, dH = 5.62339, is_accept = 0
n = 474, r = 1, dH = -0.789264, is_accept = 1
n = 475, r = 0.551072, dH = 0.59589, is_accept = 1
n = 476, r = 0.938435, dH = 0.0635415, is_accept = 1
n = 477, r = 0.537421, dH = 0.620973, is_accept = 1
n = 478, r = 0.154134, dH = 1.86993, is_accept = 0
