openmp threads = 1
eigen threads = 1
seed = 5023
exact = 8.160796008730125e-01
n = 0, r = 0.0114576, dH = 4.4691, is_accept = 1
n = 1, r = 0.308289, dH = 1.17672, is_accept = 1
n = 2, r = 0.410696, dH = 0.889901, is_accept = 1
n = 3, r = 4.31829e-89, dH = 203.467, is_accept = 1
n = 4, r = 0.713017, dH = 0.33825, is_accept = 1
n = 5, r = 0.72548, dH = 0.320922, is_accept = 1
n = 6, r = 0.291965, dH = 1.23112, is_accept = 1
n = 7, r = 0.703886, dH = 0.351139, is_accept = 1
n = 8, r = 0.821958, dH = 0.196066, is_accept = 1
n = 9, r = 0.78087, dH = 0.247346, is_accept = 1
n = 10, r = 0.311307, dH = 1.16698, is_accept = 1
n = 11, r = 1, dH = -0.926472, is_accept = 1
n = 12, r = 7.71934e-20, dH = 44.008, is_accept = 1
n = 13, r = 0.925667, dH = 0.0772408, is_accept = 1
n = 14, r = 1, dH = -0.726512, is_accept = 1
n = 15, r = 0.547165, dH = 0.603005, is_accept = 1
n = 16, r = 0.886328, dH = 0.120668, is_accept = 1
n = 17, r = 1, dH = -0.259463, is_accept = 1
n = 18, r = 0.893009, dH = 0.113158, is_accept = 1
n = 19, r = 0.951181, dH = 0.050051, is_accept = 1
n = 20, r = 0.902962, dH = 0.102075, is_accept = 1
n = 21, r = 0.85208, dH = 0.160075, is_accept = 1
n = 22, r = 0.756615, dH = 0.278901, is_accept = 1
n = 23, r = 0.689056, dH = 0.372433, is_accept = 0
n = 24, r = 1.02859e-07, dH = 16.0899, is_accept = 0
n = 25, r = 0.790548, dH = 0.235029, is_accept = 1
n = 26, r = 0.865207, dH = 0.144786, is_accept = 1
n = 27, r = 0.989181, dH = 0.0108779, is_accept = 1
n = 28, r = 0.524635, dH = 0.645053, is_accept = 1
n = 29, r = 0.994498, dH = 0.00551677, is_accept = 1
n = 30, r = 1, dH = -0.227139, is_accept = 1
n = 31, r = 1, dH = -0.0903011, is_accept = 1
n = 32, r = 0.811531, dH = 0.208832, is_accept = 1
n = 33, r = 0.387743, dH = 0.947413, is_accept = 0
n = 34, r = 0.83115, dH = 0.184944, is_accept = 1
n = 35, r = 0.633106, dH = 0.457118, is_accept = 1
n = 36, r = 1, dH = -0.32091, is_accept = 1
n = 37, r = 0.689213, dH = 0.372204, is_accept = 1
n = 38, r = 0.859506, dH = 0.151397, is_accept = 1
n = 39, r = 1, dH = -0.20228, is_accept = 1
n = 40, r = 1, dH = -0.230041, is_accept = 1
