openmp threads = 1
eigen threads = 1
seed = 29685
exact = 9.439014568432543e-01
n = 0, r = 1, dH = -11.7384, is_accept = 1
n = 1, r = 0.409523, dH = 0.892763, is_accept = 1
n = 2, r = 0.577969, dH = 0.548236, is_accept = 1
n = 3, r = 0.321476, dH = 1.13483, is_accept = 1
n = 4, r = 0.434905, dH = 0.832627, is_accept = 1
n = 5, r = 0.679602, dH = 0.386248, is_accept = 1
n = 6, r = 0.844917, dH = 0.168516, is_accept = 1
n = 7, r = 0.104685, dH = 2.2568, is_accept = 1
n = 8, r = 0.00301004, dH = 5.8058, is_accept = 1
n = 9, r = 0.902245, dH = 0.102869, is_accept = 1
n = 10, r = 0.83982, dH = 0.174568, is_accept = 1
n = 11, r = 0.743684, dH = 0.296139, is_accept = 1
n = 12, r = 1, dH = -0.028581, is_accept = 1
n = 13, r = 0.668982, dH = 0.401998, is_accept = 1
n = 14, r = 1, dH = -0.263403, is_accept = 1
n = 15, r = 1, dH = -0.447124, is_accept = 1
n = 16, r = 1, dH = -0.214256, is_accept = 1
n = 17, r = 0.857204, dH = 0.15408, is_accept = 1
n = 18, r = 0.846011, dH = 0.167223, is_accept = 1
n = 19, r = 0.133543, dH = 2.01333, is_accept = 1
n = 20, r = 1, dH = -0.237697, is_accept = 1
n = 21, r = 1, dH = -0.487353, is_accept = 1
n = 22, r = 0.791902, dH = 0.233317, is_accept = 1
n = 23, r = 1, dH = -0.0271702, is_accept = 1
n = 24, r = 0.918153, dH = 0.0853917, is_accept = 0
n = 25, r = 0.021186, dH = 3.85441, is_accept = 0
n = 26, r = 1, dH = -0.0112592, is_accept = 1
n = 27, r = 0.893438, dH = 0.112678, is_accept = 1
n = 28, r = 0.948578, dH = 0.0527915, is_accept = 1
n = 29, r = 0.0829509, dH = 2.48951, is_accept = 0
n = 30, r = 0.865673, dH = 0.144248, is_accept = 1
n = 31, r = 0.838405, dH = 0.176254, is_accept = 0
n = 32, r = 1, dH = -0.106836, is_accept = 1
n = 33, r = 1, dH = -0.182128, is_accept = 1
n = 34, r = 3.37342e-11, dH = 24.1125, is_accept = 0
n = 35, r = 0.789847, dH = 0.235916, is_accept = 1
n = 36, r = 1, dH = -0.0411946, is_accept = 1
n = 37, r = 0.0174566, dH = 4.04804, is_accept = 0
n = 38, r = 1, dH = -0.179769, is_accept = 1
n = 39, r = 0.998823, dH = 0.00117744, is_accept = 1
n = 40, r = 1, dH = -0.21545, is_accept = 1
n = 41, r = 1.15529e-44, dH = 101.169, is_accept = 0
n = 42, r = 0.850497, dH = 0.161935, is_accept = 1
n = 43, r = 0.143945, dH = 1.93833, is_accept = 0
n = 44, r = 0.61739, dH = 0.482254, is_accept = 0
n = 45, r = 1, dH = -0.223137, is_accept = 1
n = 46, r = 0.860873, dH = 0.149808, is_accept = 1
n = 47, r = 1, dH = -0.256605, is_accept = 1
n = 48, r = 0.647068, dH = 0.435304, is_accept = 0
n = 49, r = 0.00335179, dH = 5.69826, is_accept = 0
n = 50, r = 1, dH = -0.151346, is_accept = 1
n = 51, r = 1, dH = -0.29851, is_accept = 1
n = 52, r = 0.86994, dH = 0.139331, is_accept = 1
n = 53, r = 0.637737, dH = 0.449829, is_accept = 1
n = 54, r = 1, dH = -0.0661371, is_accept = 1
n = 55, r = 1, dH = -0.283142, is_accept = 1
n = 56, r = 0.812907, dH = 0.207139, is_accept = 0
n = 57, r = 1, dH = -0.0035071, is_accept = 1
n = 58, r = 0.477631, dH = 0.738917, is_accept = 1
n = 59, r = 0.664578, dH = 0.408603, is_accept = 1
n = 60, r = 1, dH = -0.472916, is_accept = 1
n = 61, r = 0.927649, dH = 0.0751021, is_accept = 1
n = 62, r = 1, dH = -0.0677236, is_accept = 1
n = 63, r = 0.849186, dH = 0.163478, is_accept = 1
n = 64, r = 2.06744e-20, dH = 45.3254, is_accept = 0
n = 65, r = 1, dH = -0.104435, is_accept = 1
n = 66, r = 0.638971, dH = 0.447896, is_accept = 0
n = 67, r = 1, dH = -0.0276484, is_accept = 1
n = 68, r = 0.109849, dH = 2.20865, is_accept = 0
n = 69, r = 0.830724, dH = 0.185458, is_accept = 1
n = 70, r = 0.405005, dH = 0.903855, is_accept = 1
n = 71, r = 0.542214, dH = 0.612094, is_accept = 0
n = 72, r = 0.845706, dH = 0.167583, is_accept = 1
n = 73, r = 0.659809, dH = 0.415805, is_accept = 1
n = 74, r = 1, dH = -0.136381, is_accept = 1
n = 75, r = 1, dH = -0.779642, is_accept = 1
n = 76, r = 0.71338, dH = 0.337741, is_accept = 1
n = 77, r = 1, dH = -0.377826, is_accept = 1
n = 78, r = 0.622004, dH = 0.474808, is_accept = 0
n = 79, r = 1, dH = -0.0319849, is_accept = 1
n = 80, r = 1, dH = -0.0806143, is_accept = 1
n = 81, r = 0.352933, dH = 1.04148, is_accept = 0
n = 82, r = 0.940585, dH = 0.0612529, is_accept = 1
n = 83, r = 0.951434, dH = 0.0497854, is_accept = 1
n = 84, r = 0.683932, dH = 0.379897, is_accept = 1
n = 85, r = 0.798408, dH = 0.225135, is_accept = 1
n = 86, r = 1, dH = -0.303822, is_accept = 1
n = 87, r = 1, dH = -0.536446, is_accept = 1
n = 88, r = 0.959609, dH = 0.0412295, is_accept = 1
n = 89, r = 1, dH = -0.367681, is_accept = 1
n = 90, r = 0.667104, dH = 0.40481, is_accept = 1
n = 91, r = 0.829101, dH = 0.187413, is_accept = 1
n = 92, r = 1, dH = -0.12655, is_accept = 1
n = 93, r = 1, dH = -0.358757, is_accept = 1
n = 94, r = 1, dH = -0.161678, is_accept = 1
n = 95, r = 0.745755, dH = 0.293358, is_accept = 1
n = 96, r = 1, dH = -0.014359, is_accept = 1
n = 97, r = 1, dH = -0.0240869, is_accept = 1
n = 98, r = 0.631902, dH = 0.459021, is_accept = 0
n = 99, r = 0.85284, dH = 0.159183, is_accept = 1
n = 100, r = 1, dH = -0.355611, is_accept = 1
n = 101, r = 0.489836, dH = 0.713684, is_accept = 1
n = 102, r = 0.894773, dH = 0.111186, is_accept = 1
n = 103, r = 1, dH = -0.143756, is_accept = 1
n = 104, r = 0.701141, dH = 0.355047, is_accept = 1
n = 105, r = 1, dH = -0.315491, is_accept = 1
n = 106, r = 0.870991, dH = 0.138123, is_accept = 0
n = 107, r = 0.535381, dH = 0.624777, is_accept = 1
n = 108, r = 1, dH = -0.0809468, is_accept = 1
n = 109, r = 1, dH = -1.23683, is_accept = 1
n = 110, r = 1, dH = -0.111414, is_accept = 1
n = 111, r = 0.826609, dH = 0.190423, is_accept = 1
n = 112, r = 1, dH = -0.0338127, is_accept = 1
n = 113, r = 0.190821, dH = 1.65642, is_accept = 0
n = 114, r = 1, dH = -0.0750198, is_accept = 1
n = 115, r = 0.776498, dH = 0.252961, is_accept = 0
n = 116, r = 0.75492, dH = 0.281144, is_accept = 1
n = 117, r = 1, dH = -0.0592279, is_accept = 1
n = 118, r = 1, dH = -0.0826275, is_accept = 1
n = 119, r = 0.682679, dH = 0.38173, is_accept = 1
n = 120, r = 0.0403567, dH = 3.21, is_accept = 1
n = 121, r = 1.38177e-10, dH = 22.7025, is_accept = 0
n = 122, r = 0.871913, dH = 0.137066, is_accept = 1
n = 123, r = 0.941523, dH = 0.0602564, is_accept = 1
n = 124, r = 0.064359, dH = 2.74328, is_accept = 1
n = 125, r = 0.951782, dH = 0.0494196, is_accept = 1
n = 126, r = 0.884746, dH = 0.122455, is_accept = 1
n = 127, r = 1, dH = -0.016679, is_accept = 1
n = 128, r = 1, dH = -0.410097, is_accept = 1
n = 129, r = 1, dH = -0.590042, is_accept = 1
n = 130, r = 1, dH = -0.27653, is_accept = 1
n = 131, r = 0.771488, dH = 0.259434, is_accept = 1
n = 132, r = 0.981973, dH = 0.0181918, is_accept = 1
n = 133, r = 0.277222, dH = 1.28294, is_accept = 1
n = 134, r = 0.979633, dH = 0.020577, is_accept = 1
n = 135, r = 1, dH = -0.188406, is_accept = 1
n = 136, r = 1, dH = -0.18197, is_accept = 1
n = 137, r = 0.998801, dH = 0.0011993, is_accept = 1
n = 138, r = 1, dH = -0.133492, is_accept = 1
