openmp threads = 1
eigen threads = 1
seed = 23025
exact = 1.316094534718719e+00
n = 0, r = 1, dH = -2.23054, is_accept = 1
n = 1, r = 0.32324, dH = 1.12936, is_accept = 1
n = 2, r = 0.589107, dH = 0.529147, is_accept = 1
n = 3, r = 0.336821, dH = 1.0882, is_accept = 1
n = 4, r = 0.752064, dH = 0.284934, is_accept = 1
n = 5, r = 0.146151, dH = 1.92311, is_accept = 1
n = 6, r = 0.827017, dH = 0.18993, is_accept = 1
n = 7, r = 0.829898, dH = 0.186453, is_accept = 1
n = 8, r = 0.685999, dH = 0.376879, is_accept = 1
n = 9, r = 0.00980277, dH = 4.62509, is_accept = 1
n = 10, r = 0.638454, dH = 0.448706, is_accept = 1
n = 11, r = 0.655139, dH = 0.422907, is_accept = 1
n = 12, r = 0.897563, dH = 0.108072, is_accept = 1
n = 13, r = 1, dH = -0.0592855, is_accept = 1
n = 14, r = 1, dH = -0.144762, is_accept = 1
n = 15, r = 8.4525e-08, dH = 16.2862, is_accept = 1
n = 16, r = 0.992125, dH = 0.00790573, is_accept = 1
n = 17, r = 1, dH = -0.00798988, is_accept = 1
n = 18, r = 0.356501, dH = 1.03142, is_accept = 1
n = 19, r = 1, dH = -0.0998399, is_accept = 1
n = 20, r = 1, dH = -0.0801366, is_accept = 1
n = 21, r = 1, dH = -0.51295, is_accept = 1
n = 22, r = 0.879712, dH = 0.128161, is_accept = 1
n = 23, r = 0.852183, dH = 0.159954, is_accept = 1
n = 24, r = 1, dH = -0.161037, is_accept = 1
n = 25, r = 0.0236419, dH = 3.74473, is_accept = 0
n = 26, r = 1, dH = -0.0603175, is_accept = 1
n = 27, r = 0.888021, dH = 0.11876, is_accept = 1
n = 28, r = 1, dH = -0.0987428, is_accept = 1
n = 29, r = 0.911519, dH = 0.0926428, is_accept = 1
n = 30, r = 1, dH = -0.368905, is_accept = 1
n = 31, r = 0.767156, dH = 0.265065, is_accept = 1
n = 32, r = 1, dH = -0.0740071, is_accept = 1
