n = 147, r = 0.754543, dH = 0.281643, is_accept = 0
n = 148, r = 1, dH = -0.129427, is_accept = 1
n = 149, r = 0.000674038, dH = 7.30222, is_accept = 0
n = 150, r = 0.83156, dH = 0.184452, is_accept = 1
n = 151, r = 1, dH = -0.457461, is_accept = 1
n = 152, r = 0.384769, dH = 0.955111, is_accept = 0
n = 153, r = 1.78277e-05, dH = 10.9348, is_accept = 0
n = 154, r = 0.256024, dH = 1.36248, is_accept = 1
n = 155, r = 0.0387451, dH = 3.25075, is_accept = 0
n = 156, r = 0.163169, dH = 1.81297, is_accept = 0
n = 157, r = 0.302305, dH = 1.19632, is_accept = 0
n = 158, r = 0.83811, dH = 0.176606, is_accept = 1
n = 159, r = 6.3263e-09, dH = 18.8785, is_accept = 0
n = 160, r = 1, dH = -0.132763, is_accept = 1
n = 161, r = 0.808031, dH = 0.213155, is_accept = 1
n = 162, r = 0.100842, dH = 2.2942, is_accept = 0
n = 163, r = 0.738983, dH = 0.302481, is_accept = 1
n = 164, r = 0.935503, dH = 0.0666711, is_accept = 1
n = 165, r = 1, dH = -0.303233, is_accept = 1
n = 166, r = 0.434001, dH = 0.834709, is_accept = 1
n = 167, r = 0.765339, dH = 0.267437, is_accept = 1
n = 168, r = 0.868597, dH = 0.140876, is_accept = 0
n = 169, r = 0.723041, dH = 0.324289, is_accept = 0
n = 170, r = 1, dH = -0.0609268, is_accept = 1
n = 171, r = 7.03742e-21, dH = 46.403, is_accept = 0
n = 172, r = 0.536717, dH = 0.622284, is_accept = 0
n = 173, r = 1, dH = -1.12538, is_accept = 1
n = 174, r = 1, dH = -0.00458782, is_accept = 1
n = 175, r = 1, dH = -0.104085, is_accept = 1
n = 176, r = 0.869384, dH = 0.139971, is_accept = 0
n = 177, r = 3.64396e-08, dH = 17.1276, is_accept = 0
n = 178, r = 0.817629, dH = 0.201347, is_accept = 1
n = 179, r = 0.989249, dH = 0.0108093, is_accept = 1
n = 180, r = 1, dH = -0.350912, is_accept = 1
n = 181, r = 1, dH = -0.218305, is_accept = 1
n = 182, r = 0.921241, dH = 0.082034, is_accept = 1
n = 183, r = 1, dH = -0.0756625, is_accept = 1
n = 184, r = 0.976187, dH = 0.0241007, is_accept = 1
n = 185, r = 1, dH = -0.234942, is_accept = 1
n = 186, r = 4.3623e-06, dH = 12.3425, is_accept = 0
n = 187, r = 0.958145, dH = 0.042756, is_accept = 1
n = 188, r = 1, dH = -0.0870897, is_accept = 1
n = 189, r = 1, dH = -0.111821, is_accept = 1
n = 190, r = 1, dH = -0.00323491, is_accept = 1
n = 191, r = 1, dH = -0.0187768, is_accept = 1
n = 192, r = 1, dH = -0.0855544, is_accept = 1
n = 193, r = 1, dH = -0.4551, is_accept = 1
n = 194, r = 0.935752, dH = 0.0664048, is_accept = 1
n = 195, r = 1, dH = -0.314824, is_accept = 1
n = 196, r = 1, dH = -0.115869, is_accept = 1
n = 197, r = 1, dH = -0.211109, is_accept = 1
n = 198, r = 1, dH = -0.368151, is_accept = 1
n = 199, r = 1, dH = -0.0758989, is_accept = 1
n = 200, r = 0.666255, dH = 0.406083, is_accept = 1
n = 201, r = 0.727258, dH = 0.318474, is_accept = 1
n = 202, r = 0.903137, dH = 0.101881, is_accept = 1
n = 203, r = 1.46367e-07, dH = 15.7371, is_accept = 0
n = 204, r = 0.735625, dH = 0.307035, is_accept = 1
n = 205, r = 1, dH = -0.355734, is_accept = 1
n = 206, r = 0.036971, dH = 3.29762, is_accept = 0
n = 207, r = 1, dH = -0.448324, is_accept = 1
n = 208, r = 1, dH = -0.028426, is_accept = 1
n = 209, r = 0.930846, dH = 0.0716615, is_accept = 0
n = 210, r = 0.861561, dH = 0.14901, is_accept = 1
n = 211, r = 1, dH = -0.121694, is_accept = 1
n = 212, r = 0.880832, dH = 0.126889, is_accept = 1
n = 213, r = 1, dH = -0.0433679, is_accept = 1
n = 214, r = 1, dH = -0.374833, is_accept = 1
n = 215, r = 1, dH = -0.047041, is_accept = 1
n = 216, r = 0.500062, dH = 0.693023, is_accept = 1
n = 217, r = 0.639887, dH = 0.446464, is_accept = 1
n = 218, r = 1, dH = -0.0344311, is_accept = 1
n = 219, r = 1, dH = -0.12029, is_accept = 1
n = 220, r = 1, dH = -0.136628, is_accept = 1
n = 221, r = 0.888378, dH = 0.118358, is_accept = 1
n = 222, r = 1, dH = -0.0660402, is_accept = 1
n = 223, r = 1, dH = -0.0470189, is_accept = 1
n = 224, r = 0.713205, dH = 0.337987, is_accept = 1
n = 225, r = 1, dH = -0.631276, is_accept = 1
n = 226, r = 1, dH = -0.748074, is_accept = 1
n = 227, r = 0.919837, dH = 0.0835593, is_accept = 1
n = 228, r = 1, dH = -0.0209905, is_accept = 1
n = 229, r = 0.169064, dH = 1.77748, is_accept = 0
n = 230, r = 0.440248, dH = 0.820417, is_accept = 0
n = 231, r = 1, dH = -1.22215, is_accept = 1
n = 232, r = 0.777518, dH = 0.251648, is_accept = 1
n = 233, r = 0.467024, dH = 0.761375, is_accept = 1
n = 234, r = 0.585025, dH = 0.536101, is_accept = 0
n = 235, r = 0.657448, dH = 0.41939, is_accept = 0
n = 236, r = 0.673553, dH = 0.395189, is_accept = 0
n = 237, r = 0.727418, dH = 0.318255, is_accept = 0
n = 238, r = 0.994903, dH = 0.00510999, is_accept = 1
n = 239, r = 0.632009, dH = 0.458851, is_accept = 0
n = 240, r = 0.811231, dH = 0.209203, is_accept = 0
n = 241, r = 0.792226, dH = 0.232909, is_accept = 1
n = 242, r = 1, dH = -0.142483, is_accept = 1
n = 243, r = 1, dH = -0.399649, is_accept = 1
n = 244, r = 0.92469, dH = 0.0782962, is_accept = 1
n = 245, r = 1.76374e-49, dH = 112.259, is_accept = 0
n = 246, r = 0.962974, dH = 0.0377284, is_accept = 1
n = 247, r = 0.963689, dH = 0.0369865, is_accept = 1
n = 248, r = 1, dH = -0.464532, is_accept = 1
n = 249, r = 0.898363, dH = 0.107181, is_accept = 1
n = 250, r = 0.794083, dH = 0.230567, is_accept = 1
n = 251, r = 0.978676, dH = 0.0215545, is_accept = 1
n = 252, r = 1, dH = -0.107486, is_accept = 1
n = 253, r = 0.74022, dH = 0.300808, is_accept = 1
n = 254, r = 1, dH = -0.0353377, is_accept = 1
n = 255, r = 0.910386, dH = 0.0938861, is_accept = 1
n = 256, r = 1, dH = -0.084733, is_accept = 1
n = 257, r = 0.897376, dH = 0.108281, is_accept = 1
n = 258, r = 1, dH = -0.0495423, is_accept = 1
n = 259, r = 0.918576, dH = 0.0849307, is_accept = 1
n = 260, r = 0.425286, dH = 0.854994, is_accept = 0
n = 261, r = 1, dH = -0.184823, is_accept = 1
n = 262, r = 0.853578, dH = 0.158318, is_accept = 1
n = 263, r = 1, dH = -0.176672, is_accept = 1
n = 264, r = 0.790075, dH = 0.235627, is_accept = 1
n = 265, r = 0.95999, dH = 0.0408324, is_accept = 1
n = 266, r = 1, dH = -0.48377, is_accept = 1
n = 267, r = 0.694455, dH = 0.364629, is_accept = 1
n = 268, r = 1, dH = -1.34972, is_accept = 1
n = 269, r = 0.712773, dH = 0.338592, is_accept = 1
n = 270, r = 0.796213, dH = 0.227888, is_accept = 1
n = 271, r = 1, dH = -0.0139518, is_accept = 1
n = 272, r = 1, dH = -2.43112, is_accept = 1
n = 273, r = 0.325988, dH = 1.12089, is_accept = 0
n = 274, r = 1, dH = -0.0132344, is_accept = 1
n = 275, r = 0.941528, dH = 0.060251, is_accept = 0
n = 276, r = 0.99237, dH = 0.00765967, is_accept = 1
n = 277, r = 1, dH = -0.186632, is_accept = 1
n = 278, r = 0.390318, dH = 0.940793, is_accept = 0
n = 279, r = 0.956441, dH = 0.0445365, is_accept = 1
n = 280, r = 0.107917, dH = 2.22639, is_accept = 0
n = 281, r = 1, dH = -0.0611047, is_accept = 1
n = 282, r = 1, dH = -0.610104, is_accept = 1
n = 283, r = 0.329389, dH = 1.11052, is_accept = 0
n = 284, r = 1, dH = -0.0446087, is_accept = 1
n = 285, r = 5.28592e-07, dH = 14.453, is_accept = 0
n = 286, r = 0.72255, dH = 0.324969, is_accept = 1
n = 287, r = 0.83055, dH = 0.185667, is_accept = 1
n = 288, r = 1, dH = -0.0737186, is_accept = 1
n = 289, r = 0.465462, dH = 0.764725, is_accept = 0
n = 290, r = 1, dH = -0.062743, is_accept = 1
n = 291, r = 0.420358, dH = 0.866649, is_accept = 0
n = 292, r = 0.729926, dH = 0.314812, is_accept = 1
n = 293, r = 0.753097, dH = 0.283562, is_accept = 0
n = 294, r = 1, dH = -0.0911821, is_accept = 1
n = 295, r = 0.646059, dH = 0.436865, is_accept = 0
n = 296, r = 0.451443, dH = 0.795306, is_accept = 1
n = 297, r = 0.00474272, dH = 5.35115, is_accept = 0
n = 298, r = 1, dH = -0.0389969, is_accept = 1
n = 299, r = 1, dH = -0.0508771, is_accept = 1
n = 300, r = 1, dH = -0.0280026, is_accept = 1
n = 301, r = 1, dH = -0.153746, is_accept = 1
n = 302, r = 0.798693, dH = 0.224778, is_accept = 1
n = 303, r = 0.00400439, dH = 5.52036, is_accept = 0
n = 304, r = 0.841225, dH = 0.172896, is_accept = 1
n = 305, r = 0.212806, dH = 1.54737, is_accept = 1
n = 306, r = 1, dH = -0.00471832, is_accept = 1
n = 307, r = 0.819793, dH = 0.198704, is_accept = 1
n = 308, r = 1, dH = -0.0905479, is_accept = 1
n = 309, r = 0.260813, dH = 1.34395, is_accept = 0
n = 310, r = 1, dH = -0.0590338, is_accept = 1
n = 311, r = 1, dH = -0.273081, is_accept = 1
n = 312, r = 0.812729, dH = 0.207357, is_accept = 1
n = 313, r = 0.0621158, dH = 2.77875, is_accept = 0
n = 314, r = 1, dH = -0.719679, is_accept = 1
n = 315, r = 0.0180116, dH = 4.01674, is_accept = 0
n = 316, r = 0.786855, dH = 0.239711, is_accept = 1
n = 317, r = 1, dH = -0.0239175, is_accept = 1
n = 318, r = 0.327536, dH = 1.11616, is_accept = 0
n = 319, r = 0.995931, dH = 0.00407737, is_accept = 1
n = 320, r = 1, dH = -0.0497597, is_accept = 1
n = 321, r = 0.785668, dH = 0.241221, is_accept = 1
n = 322, r = 0.777366, dH = 0.251843, is_accept = 1
n = 323, r = 1, dH = -0.193093, is_accept = 1
n = 324, r = 1, dH = -0.291729, is_accept = 1
n = 325, r = 0.726277, dH = 0.319824, is_accept = 1
n = 326, r = 1, dH = -0.0722581, is_accept = 1
n = 327, r = 0.527595, dH = 0.639427, is_accept = 0
n = 328, r = 0.960958, dH = 0.0398244, is_accept = 1
n = 329, r = 1, dH = -1.07386, is_accept = 1
n = 330, r = 0.920951, dH = 0.0823489, is_accept = 1
n = 331, r = 0.863188, dH = 0.147123, is_accept = 1
n = 332, r = 1, dH = -0.345361, is_accept = 1
n = 333, r = 1, dH = -0.0651055, is_accept = 1
n = 334, r = 0.500129, dH = 0.692888, is_accept = 0
n = 335, r = 0.799106, dH = 0.224262, is_accept = 1
n = 336, r = 1, dH = -0.234173, is_accept = 1
n = 337, r = 1, dH = -0.378996, is_accept = 1
n = 338, r = 0.919197, dH = 0.0842547, is_accept = 1
n = 339, r = 1, dH = -0.0421529, is_accept = 1
n = 340, r = 0.954435, dH = 0.0466363, is_accept = 1
n = 341, r = 0.722906, dH = 0.324476, is_accept = 1
n = 342, r = 1, dH = -0.583416, is_accept = 1
n = 343, r = 0.716937, dH = 0.332767, is_accept = 0
n = 344, r = 0.581542, dH = 0.542072, is_accept = 1
n = 345, r = 1, dH = -0.50717, is_accept = 1
n = 346, r = 1, dH = -0.218361, is_accept = 1
n = 347, r = 0.63078, dH = 0.460799, is_accept = 1
n = 348, r = 1, dH = -0.0545566, is_accept = 1
n = 349, r = 0.00699035, dH = 4.96322, is_accept = 0
n = 350, r = 0.998183, dH = 0.00181838, is_accept = 1
n = 351, r = 1, dH = -0.0545815, is_accept = 1
n = 352, r = 1, dH = -0.0797701, is_accept = 1
n = 353, r = 0.987313, dH = 0.0127686, is_accept = 1
n = 354, r = 1, dH = -0.248021, is_accept = 1
n = 355, r = 1, dH = -0.126606, is_accept = 1
n = 356, r = 1, dH = -0.147004, is_accept = 1
n = 357, r = 1, dH = -0.439296, is_accept = 1
n = 358, r = 0.944435, dH = 0.0571683, is_accept = 1
n = 359, r = 1, dH = -0.0975439, is_accept = 1
n = 360, r = 0.282619, dH = 1.26365, is_accept = 1
n = 361, r = 0.923955, dH = 0.079092, is_accept = 0
n = 362, r = 0.616861, dH = 0.483111, is_accept = 1
n = 363, r = 0.903368, dH = 0.101626, is_accept = 1
n = 364, r = 0.704684, dH = 0.350006, is_accept = 0
n = 365, r = 0.568229, dH = 0.565231, is_accept = 1
n = 366, r = 1, dH = -0.408376, is_accept = 1
n = 367, r = 0.668145, dH = 0.40325, is_accept = 0
n = 368, r = 0.915414, dH = 0.0883784, is_accept = 1
n = 369, r = 1, dH = -0.179277, is_accept = 1
n = 370, r = 0.344299, dH = 1.06624, is_accept = 1
n = 371, r = 1, dH = -0.245275, is_accept = 1
n = 372, r = 1, dH = -0.581166, is_accept = 1
n = 373, r = 1, dH = -0.0256326, is_accept = 1
n = 374, r = 0.276605, dH = 1.28516, is_accept = 1
n = 375, r = 1, dH = -0.0328431, is_accept = 1
n = 376, r = 1, dH = -0.00186477, is_accept = 1
n = 377, r = 0.785046, dH = 0.242013, is_accept = 1
n = 378, r = 1, dH = -0.193504, is_accept = 1
n = 379, r = 0.525733, dH = 0.642962, is_accept = 1
n = 380, r = 0.848771, dH = 0.163966, is_accept = 1
n = 381, r = 1, dH = -1.79825, is_accept = 1
n = 382, r = 1, dH = -0.114519, is_accept = 1
n = 383, r = 0.892926, dH = 0.113251, is_accept = 1
n = 384, r = 0.658611, dH = 0.417622, is_accept = 0
n = 385, r = 1, dH = -0.313132, is_accept = 1
n = 386, r = 1, dH = -0.171382, is_accept = 1
n = 387, r = 3.01505e-25, dH = 56.461, is_accept = 0
n = 388, r = 0.742795, dH = 0.297335, is_accept = 1
n = 389, r = 0.08187, dH = 2.50262, is_accept = 0
n = 390, r = 0.97648, dH = 0.0238008, is_accept = 1
n = 391, r = 0.888717, dH = 0.117976, is_accept = 1
n = 392, r = 1, dH = -1.1001, is_accept = 1
n = 393, r = 1.71639e-06, dH = 13.2753, is_accept = 0
n = 394, r = 1, dH = -0.0228096, is_accept = 1
n = 395, r = 0.178161, dH = 1.72507, is_accept = 0
n = 396, r = 1, dH = -0.0894318, is_accept = 1
n = 397, r = 7.71346e-05, dH = 9.46996, is_accept = 0
n = 398, r = 0.750144, dH = 0.28749, is_accept = 0
n = 399, r = 0.998551, dH = 0.00144988, is_accept = 1
n = 400, r = 0.354334, dH = 1.03751, is_accept = 0
n = 401, r = 1, dH = -0.21504, is_accept = 1
n = 402, r = 0.387842, dH = 0.947158, is_accept = 1
n = 403, r = 0.847605, dH = 0.165341, is_accept = 1
n = 404, r = 0.783526, dH = 0.243952, is_accept = 1
n = 405, r = 1, dH = -0.170825, is_accept = 1
n = 406, r = 0.976809, dH = 0.0234639, is_accept = 1
n = 407, r = 0.5956, dH = 0.518187, is_accept = 0
n = 408, r = 0.360085, dH = 1.02142, is_accept = 1
n = 409, r = 1, dH = -0.189629, is_accept = 1
n = 410, r = 1, dH = -0.315278, is_accept = 1
n = 411, r = 0.864682, dH = 0.145394, is_accept = 1
n = 412, r = 0.633061, dH = 0.457188, is_accept = 0
n = 413, r = 0.907112, dH = 0.0974891, is_accept = 1
n = 414, r = 1, dH = -0.0609248, is_accept = 1
n = 415, r = 0.296185, dH = 1.21677, is_accept = 0
n = 416, r = 1, dH = -0.0687357, is_accept = 1
n = 417, r = 1, dH = -0.0643662, is_accept = 1
n = 418, r = 0.827989, dH = 0.188755, is_accept = 0
n = 419, r = 0.743087, dH = 0.296942, is_accept = 1
n = 420, r = 1, dH = -0.284434, is_accept = 1
n = 421, r = 1, dH = -0.105954, is_accept = 1
n = 422, r = 0.807599, dH = 0.21369, is_accept = 0
n = 423, r = 1, dH = -0.287778, is_accept = 1
n = 424, r = 0.497772, dH = 0.697613, is_accept = 0
n = 425, r = 1, dH = -0.119251, is_accept = 1
n = 426, r = 0.993825, dH = 0.00619371, is_accept = 1
n = 427, r = 0.81516, dH = 0.204371, is_accept = 0
n = 428, r = 0.378488, dH = 0.971571, is_accept = 0
n = 429, r = 0.889844, dH = 0.116709, is_accept = 1
n = 430, r = 0.818567, dH = 0.2002, is_accept = 1
n = 431, r = 1, dH = -0.0822432, is_accept = 1
n = 432, r = 0.856547, dH = 0.154846, is_accept = 1
n = 433, r = 1.3462e-18, dH = 41.1492, is_accept = 0
n = 434, r = 0.631563, dH = 0.459557, is_accept = 1
n = 435, r = 1, dH = -0.175829, is_accept = 1
n = 436, r = 0.413608, dH = 0.882836, is_accept = 0
n = 437, r = 1, dH = -0.527757, is_accept = 1
n = 438, r = 0.709123, dH = 0.343726, is_accept = 1
n = 439, r = 1, dH = -0.135901, is_accept = 1
n = 440, r = 1, dH = -0.124319, is_accept = 1
n = 441, r = 0.805692, dH = 0.216054, is_accept = 1
n = 442, r = 1, dH = -0.150441, is_accept = 1
n = 443, r = 0.0180036, dH = 4.01718, is_accept = 0
n = 444, r = 1, dH = -0.228353, is_accept = 1
n = 445, r = 0.0661426, dH = 2.71594, is_accept = 0
n = 446, r = 0.594168, dH = 0.520593, is_accept = 0
n = 447, r = 1, dH = -0.119015, is_accept = 1
n = 448, r = 0.626583, dH = 0.467474, is_accept = 1
n = 449, r = 0.936002, dH = 0.066138, is_accept = 1
n = 450, r = 1, dH = -0.833811, is_accept = 1
n = 451, r = 0.195652, dH = 1.63142, is_accept = 0
n = 452, r = 0.169013, dH = 1.77778, is_accept = 0
n = 453, r = 0.308509, dH = 1.176, is_accept = 1
n = 454, r = 7.30447e-06, dH = 11.827, is_accept = 0
n = 455, r = 0.898195, dH = 0.107368, is_accept = 1
n = 456, r = 0.845382, dH = 0.167967, is_accept = 1
n = 457, r = 1, dH = -0.2504, is_accept = 1
n = 458, r = 0.924735, dH = 0.0782478, is_accept = 1
n = 459, r = 0.649358, dH = 0.431771, is_accept = 1
n = 460, r = 0.996125, dH = 0.00388271, is_accept = 1
n = 461, r = 0.666629, dH = 0.405521, is_accept = 0
n = 462, r = 1, dH = -0.176073, is_accept = 1
n = 463, r = 1, dH = -0.158424, is_accept = 1
n = 464, r = 0.557877, dH = 0.583616, is_accept = 1
n = 465, r = 1, dH = -0.196649, is_accept = 1
n = 466, r = 0.617719, dH = 0.481721, is_accept = 1
n = 467, r = 0.828126, dH = 0.18859, is_accept = 1
n = 468, r = 1, dH = -0.080623, is_accept = 1
n = 469, r = 0.783379, dH = 0.244139, is_accept = 1
n = 470, r = 0.843554, dH = 0.170132, is_accept = 1
n = 471, r = 1, dH = -0.0190677, is_accept = 1
n = 472, r = 1, dH = -0.25073, is_accept = 1
n = 473, r = 0.94166, dH = 0.0601107, is_accept = 1
n = 474, r = 1, dH = -0.16455, is_accept = 1
n = 475, r = 1, dH = -0.114504, is_accept = 1
n = 476, r = 0.811853, dH = 0.208436, is_accept = 1
n = 477, r = 0.284576, dH = 1.25676, is_accept = 0
n = 478, r = 0.710715, dH = 0.341484, is_accept = 0
