openmp threads = 1
eigen threads = 1
seed = 26535
exact = 1.301118806412991e+00
n = 0, r = 1.22313e-121, dH = 278.411, is_accept = 1
n = 1, r = 0.400965, dH = 0.913881, is_accept = 1
n = 2, r = 0, dH = 911.03, is_accept = 1
n = 3, r = 0.037443, dH = 3.28493, is_accept = 1
n = 4, r = 0.527975, dH = 0.638707, is_accept = 1
n = 5, r = 0.000578803, dH = 7.45455, is_accept = 1
n = 6, r = 0.517925, dH = 0.657924, is_accept = 1
n = 7, r = 1, dH = -0.198714, is_accept = 1
n = 8, r = 0.709885, dH = 0.342652, is_accept = 1
n = 9, r = 0.670279, dH = 0.400062, is_accept = 1
n = 10, r = 0.925353, dH = 0.0775798, is_accept = 1
n = 11, r = 0.846186, dH = 0.167017, is_accept = 1
n = 12, r = 1, dH = -0.495348, is_accept = 1
n = 13, r = 0.848218, dH = 0.164618, is_accept = 1
n = 14, r = 0.623725, dH = 0.472045, is_accept = 1
n = 15, r = 0.928272, dH = 0.07443, is_accept = 1
n = 16, r = 0.987657, dH = 0.0124194, is_accept = 1
n = 17, r = 1, dH = -0.14215, is_accept = 1
n = 18, r = 0.99964, dH = 0.000360523, is_accept = 1
n = 19, r = 1, dH = -0.0603985, is_accept = 1
n = 20, r = 0.830404, dH = 0.185843, is_accept = 1
n = 21, r = 1, dH = -0.49336, is_accept = 1
n = 22, r = 0.445851, dH = 0.807771, is_accept = 1
n = 23, r = 1, dH = -0.059375, is_accept = 1
n = 24, r = 0.839525, dH = 0.174919, is_accept = 1
n = 25, r = 1.00114e-43, dH = 99.01, is_accept = 0
n = 26, r = 1, dH = -0.0165556, is_accept = 1
n = 27, r = 0.339561, dH = 1.0801, is_accept = 1
n = 28, r = 0.278512, dH = 1.27829, is_accept = 0
n = 29, r = 1, dH = -0.641516, is_accept = 1
n = 30, r = 1, dH = -0.260411, is_accept = 1
n = 31, r = 0.374128, dH = 0.983159, is_accept = 1
n = 32, r = 1, dH = -0.0784053, is_accept = 1
n = 33, r = 0.933695, dH = 0.0686057, is_accept = 1
n = 34, r = 0.184535, dH = 1.68992, is_accept = 0
n = 35, r = 1, dH = -0.0299054, is_accept = 1
n = 36, r = 0.627787, dH = 0.465554, is_accept = 0
n = 37, r = 0.89172, dH = 0.114603, is_accept = 1
n = 38, r = 1, dH = -0.533377, is_accept = 1
n = 39, r = 1, dH = -0.00217016, is_accept = 1
n = 40, r = 1, dH = -0.00981039, is_accept = 1
n = 41, r = 0.930392, dH = 0.0721492, is_accept = 1
n = 42, r = 0.355635, dH = 1.03385, is_accept = 0
n = 43, r = 1, dH = -0.0542207, is_accept = 1
n = 44, r = 0.837418, dH = 0.177432, is_accept = 1
n = 45, r = 0.839732, dH = 0.174672, is_accept = 1
n = 46, r = 1, dH = -2.03648, is_accept = 1
n = 47, r = 1, dH = -0.265758, is_accept = 1
n = 48, r = 1, dH = -0.0941124, is_accept = 1
n = 49, r = 0.937516, dH = 0.0645211, is_accept = 1
n = 50, r = 0.840637, dH = 0.173595, is_accept = 1
n = 51, r = 0.600401, dH = 0.510158, is_accept = 1
n = 52, r = 0.239181, dH = 1.43054, is_accept = 0
n = 53, r = 0.773098, dH = 0.25735, is_accept = 1
n = 54, r = 1, dH = -0.0699269, is_accept = 1
n = 55, r = 0.726808, dH = 0.319093, is_accept = 1
n = 56, r = 0.902089, dH = 0.103042, is_accept = 1
